Cut,inertia,OMI,Tol,Rtol,omi,tol,rtol,Niche
36,5.904325092,4.704659751,0.753107464,0.446557876,79.7,12.8,7.6,40
37,5.878201076,4.671166998,0.761219062,0.445815016,79.5,12.9,7.6,40
38,5.744254157,4.556879934,0.793761046,0.393613177,79.3,13.8,6.9,40
39,5.769309796,4.576506595,0.792141262,0.400661939,79.3,13.7,6.9,40
40,5.623119153,4.446440664,0.826508279,0.35017021,79.1,14.7,6.2,40
41,5.621689812,4.428023702,0.831375615,0.362290494,78.8,14.8,6.4,40
42,5.620377814,4.419624194,0.835616306,0.365137314,78.6,14.9,6.5,40
43,5.622467404,4.416712707,0.842741573,0.363013124,78.6,15,6.5,40
44,5.605653287,4.383658235,0.850360886,0.371634166,78.2,15.2,6.6,40
45,5.595690789,4.365393936,0.854399668,0.375897185,78,15.3,6.7,40
46,5.623378462,4.37487067,0.856289956,0.392217836,77.8,15.2,7,40
47,5.615782088,4.361217286,0.860210622,0.394354181,77.7,15.3,7,40
48,5.64645903,4.379570056,0.861646796,0.405242178,77.6,15.3,7.2,40
49,5.503261326,4.194992953,0.899352842,0.40891553,76.2,16.3,7.4,40
50,5.451161688,4.092252447,0.920522105,0.438387136,75.1,16.9,8,40
51,5.433456285,4.068285633,0.921485237,0.443685415,74.9,17,8.2,40
52,5.400354355,4.02462284,0.928449524,0.447281991,74.5,17.2,8.3,40
53,5.38587408,3.997888009,0.932526944,0.455459127,74.2,17.3,8.5,40
54,5.351628814,3.955159905,0.936681144,0.459787765,73.9,17.5,8.6,40
55,5.315391246,3.912383867,0.942513037,0.460494342,73.6,17.7,8.7,40
56,5.323547496,3.939608777,0.942319381,0.441619338,74,17.7,8.3,40
57,5.302765608,3.922385056,0.946489615,0.433890936,74,17.8,8.2,40
58,5.265687559,3.891558926,0.951568446,0.422560187,73.9,18.1,8,40
59,5.256989022,3.897693541,0.94817115,0.411124331,74.1,18,7.8,40
60,5.217068598,3.870845196,0.948198813,0.398024589,74.2,18.2,7.6,40
61,5.174403409,3.847011806,0.952479707,0.374911897,74.3,18.4,7.2,40
62,5.142906834,3.822628766,0.954867837,0.365410232,74.3,18.6,7.1,40
63,5.09786443,3.777193923,0.960069549,0.360600957,74.1,18.8,7.1,40
64,5.016563387,3.68352575,0.972369163,0.360668474,73.4,19.4,7.2,40
65,4.913580507,3.565503274,0.986112212,0.361965021,72.6,20.1,7.4,40
66,4.821996981,3.462627284,0.995995116,0.36337458,71.8,20.7,7.5,40
67,4.783828919,3.426954064,0.996352508,0.360522346,71.6,20.8,7.5,40
68,4.738246972,3.389128579,0.99528014,0.353838253,71.5,21,7.5,40
69,4.661746173,3.303191352,0.998201988,0.360352832,70.9,21.4,7.7,40
70,4.546476469,3.176316687,0.999307739,0.370852043,69.9,22,8.2,40
71,4.450178194,3.080228113,0.992068662,0.377881419,69.2,22.3,8.5,40
72,4.358183494,2.982790998,0.989372874,0.386019622,68.4,22.7,8.9,40
73,4.03232753,2.710019816,0.929507408,0.392800307,67.2,23.1,9.7,40
74,3.800094769,2.504366587,0.888539128,0.407189054,65.9,23.4,10.7,40
75,3.680260207,2.342415676,0.915759403,0.422085128,63.6,24.9,11.5,40
76,3.638733828,2.289929064,0.921161321,0.427643443,62.9,25.3,11.8,40
77,3.510337613,2.117685341,0.92617845,0.466473822,60.3,26.4,13.3,40
78,3.411398832,2.01549599,0.92877864,0.467124202,59.1,27.2,13.7,40
79,3.292338162,1.913613499,0.897517522,0.48120714,58.1,27.3,14.6,40
80,3.268683037,1.88559042,0.901381348,0.481711268,57.7,27.6,14.7,40
81,3.249938406,1.865217378,0.901556497,0.483164531,57.4,27.7,14.9,40
82,3.219869252,1.83356209,0.901455759,0.484851403,56.9,28,15.1,40
83,3.186979407,1.801204775,0.900187575,0.485587057,56.5,28.2,15.2,40
84,3.156792358,1.771182449,0.897244429,0.488365479,56.1,28.4,15.5,40
85,3.160167151,1.763101612,0.907385351,0.489680188,55.8,28.7,15.5,40
86,3.213477003,1.794038512,0.929631415,0.489807076,55.8,28.9,15.2,40
87,3.180381522,1.766473171,0.921992789,0.491915562,55.5,29,15.5,40
88,3.202862839,1.780237465,0.933795525,0.48882985,55.6,29.2,15.3,40
89,3.218528374,1.787336095,0.944200722,0.486991556,55.5,29.3,15.1,40
90,3.174036558,1.745218823,0.941707849,0.487109886,55,29.7,15.3,40
91,3.087257723,1.659724873,0.930658028,0.496874822,53.8,30.1,16.1,40
92,3.01267638,1.595753669,0.915752888,0.501169823,53,30.4,16.6,40
93,2.936684257,1.529279558,0.90010192,0.507302779,52.1,30.7,17.3,40
94,2.867323971,1.463474799,0.888831548,0.515017624,51,31,18,40
95,2.769723129,1.388051004,0.858546909,0.523125215,50.1,31,18.9,40
96,2.670523376,1.313828708,0.829661908,0.52703276,49.2,31.1,19.7,40
97,2.598991807,1.261674672,0.808044596,0.529272539,48.5,31.1,20.4,40
98,2.507501721,1.187787895,0.771963504,0.547750321,47.4,30.8,21.8,40
99,2.440922567,1.145833019,0.746669924,0.548419623,46.9,30.6,22.5,40
100,2.394819136,1.099317616,0.732297578,0.563203943,45.9,30.6,23.5,40
101,2.350680219,1.063623942,0.718133951,0.568922326,45.2,30.6,24.2,40
102,2.312246343,1.034693802,0.707518889,0.570033652,44.7,30.6,24.7,40
103,2.271589916,0.99677254,0.687593375,0.587224001,43.9,30.3,25.9,40
104,2.240234141,0.979028479,0.672757491,0.588448171,43.7,30,26.3,40
105,2.206891092,0.951832228,0.659139967,0.595918897,43.1,29.9,27,40
106,2.155256598,0.931729109,0.63761092,0.585916569,43.2,29.6,27.2,40
107,2.115601696,0.905630362,0.615833382,0.594137952,42.8,29.1,28.1,40
108,2.074525684,0.881549597,0.597730271,0.595245816,42.5,28.8,28.7,40
109,2.046518819,0.862938581,0.588697306,0.594882932,42.2,28.8,29.1,40
110,2.017155322,0.835979639,0.575895992,0.605279692,41.4,28.5,30,40
111,1.992857086,0.830825493,0.564882236,0.597149358,41.7,28.3,30,40
112,1.969392911,0.810447663,0.559044806,0.599900442,41.2,28.4,30.5,40
113,1.944819787,0.804015474,0.549783758,0.591020556,41.3,28.3,30.4,40
114,1.915532795,0.775569057,0.546849027,0.593114711,40.5,28.5,31,40
115,1.848099735,0.732970324,0.534980779,0.580148632,39.7,28.9,31.4,40
116,1.824186254,0.709256268,0.530644604,0.584285382,38.9,29.1,32,40
117,1.808754279,0.692534346,0.531687879,0.584532054,38.3,29.4,32.3,40
118,1.785547217,0.686417916,0.524288545,0.574840756,38.4,29.4,32.2,40
119,1.763357904,0.672418097,0.518840156,0.572099651,38.1,29.4,32.4,40
120,1.741220426,0.663293696,0.511798072,0.566128659,38.1,29.4,32.5,40
121,1.722796083,0.654576158,0.504236256,0.563983668,38,29.3,32.7,40
122,1.712071421,0.648992877,0.501670651,0.561407893,37.9,29.3,32.8,40
123,1.69863597,0.638488486,0.498693709,0.561453775,37.6,29.4,33.1,40
124,1.685765893,0.627735923,0.497178148,0.560851822,37.2,29.5,33.3,40
125,1.647188429,0.602894531,0.487633167,0.556660731,36.6,29.6,33.8,40
126,1.632424335,0.58774638,0.487558236,0.55711972,36,29.9,34.1,40
127,1.609007709,0.575937063,0.477154137,0.555916509,35.8,29.7,34.6,40
128,1.602371592,0.571731818,0.474771475,0.5558683,35.7,29.6,34.7,40
129,1.575754957,0.567303944,0.45774202,0.550708993,36,29,34.9,40
130,1.555174204,0.554874073,0.451575878,0.548724253,35.7,29,35.3,40
131,1.533905548,0.548060766,0.44100345,0.544841333,35.7,28.8,35.5,40
132,1.529913953,0.543054761,0.437144028,0.549715164,35.5,28.6,35.9,40
133,1.526963767,0.53960268,0.43451743,0.552843658,35.3,28.5,36.2,40
134,1.509382123,0.531034132,0.423533424,0.554814567,35.2,28.1,36.8,40
135,1.511609639,0.529102864,0.420288309,0.562218465,35,27.8,37.2,40
136,1.500842524,0.522525071,0.412848501,0.565468951,34.8,27.5,37.7,40
137,1.423768066,0.490645999,0.375849169,0.557272899,34.5,26.4,39.1,40
138,1.39803852,0.478205594,0.359572173,0.560260753,34.2,25.7,40.1,40
139,1.394781509,0.473574445,0.356110421,0.565096643,34,25.5,40.5,40
140,1.366867648,0.466179918,0.338764071,0.561923659,34.1,24.8,41.1,40
141,1.364266033,0.462435887,0.335956401,0.565873744,33.9,24.6,41.5,40
142,1.36207443,0.459073988,0.333632703,0.569367739,33.7,24.5,41.8,40
143,1.331283179,0.448148761,0.316546509,0.566587909,33.7,23.8,42.6,40
144,1.326768537,0.443002157,0.314283284,0.569483096,33.4,23.7,42.9,40
145,1.286531175,0.427776208,0.289905185,0.568849782,33.3,22.5,44.2,40
146,1.290193268,0.422797329,0.278531336,0.588864603,32.8,21.6,45.6,40
147,1.225264305,0.404907756,0.250512845,0.569843705,33,20.4,46.5,40
148,1.224907181,0.404482603,0.250488484,0.569936094,33,20.4,46.5,40
149,1.225156303,0.404729578,0.25061843,0.569808294,33,20.5,46.5,40
150,1.175682167,0.391878346,0.233590053,0.550213768,33.3,19.9,46.8,40
151,1.17523687,0.391567444,0.233760589,0.549908838,33.3,19.9,46.8,40
152,1.114512582,0.376725018,0.21487973,0.522907835,33.8,19.3,46.9,40
153,1.114348326,0.376354398,0.215257936,0.522735992,33.8,19.3,46.9,40
154,1.096662227,0.371927441,0.210873593,0.513861193,33.9,19.2,46.9,40
155,1.09494822,0.370856402,0.210632096,0.513459721,33.9,19.2,46.9,40
156,1.0721885,0.390061661,0.186058001,0.496068837,36.4,17.4,46.3,40
157,1.071324569,0.389477163,0.186043586,0.49580382,36.4,17.4,46.3,40
158,1.071377449,0.389937651,0.185453371,0.495986427,36.4,17.3,46.3,40
159,1.069312837,0.39559527,0.179060352,0.494657215,37,16.7,46.3,40
160,1.066462909,0.394365903,0.178078134,0.494018872,37,16.7,46.3,40
161,1.065498242,0.39378996,0.178517558,0.493190723,37,16.8,46.3,40
162,1.063170983,0.392523912,0.179022852,0.49162422,36.9,16.8,46.2,40
163,1.059497337,0.391444883,0.179076686,0.488975769,36.9,16.9,46.2,40
164,1.055752408,0.389519437,0.17941486,0.486818112,36.9,17,46.1,40
165,1.053299296,0.38785441,0.18028051,0.485164376,36.8,17.1,46.1,40
166,1.049971499,0.387364434,0.179835586,0.482771479,36.9,17.1,46,40
167,1.047401366,0.387003167,0.179864689,0.480533511,36.9,17.2,45.9,40
168,1.045490021,0.386958832,0.179301785,0.479229403,37,17.2,45.8,40
169,1.045918171,0.386791749,0.179145808,0.479980615,37,17.1,45.9,40
170,1.044744002,0.386373668,0.178772491,0.479597843,37,17.1,45.9,40
171,1.043750282,0.386267487,0.178572655,0.47891014,37,17.1,45.9,40
172,1.04043586,0.385750368,0.177803251,0.476882241,37.1,17.1,45.8,40
173,1.039667322,0.385750303,0.177748405,0.476168613,37.1,17.1,45.8,40
174,1.039239267,0.385999329,0.177371947,0.47586799,37.1,17.1,45.8,40
175,1.037419027,0.391312489,0.17353936,0.472567178,37.7,16.7,45.6,40
176,1.036862331,0.391248807,0.173821924,0.471791599,37.7,16.8,45.5,40
177,1.035191908,0.399090425,0.167391379,0.468710104,38.6,16.2,45.3,40
178,1.034011203,0.399048209,0.167269069,0.467693925,38.6,16.2,45.2,40
179,1.032473342,0.407169467,0.160799938,0.464503937,39.4,15.6,45,40
180,1.03181035,0.405891413,0.162189719,0.463729218,39.3,15.7,44.9,40
181,1.029982088,0.413051819,0.156887239,0.46004303,40.1,15.2,44.7,40
182,1.029555709,0.411465524,0.158854856,0.459235329,40,15.4,44.6,40
183,1.027974513,0.40818245,0.161554764,0.458237299,39.7,15.7,44.6,40
184,1.027224049,0.414873092,0.15674675,0.455604207,40.4,15.3,44.4,40
185,1.023596589,0.409697612,0.160842089,0.453056888,40,15.7,44.3,40
186,1.018622554,0.416784175,0.154548665,0.447289715,40.9,15.2,43.9,40
187,1.013186295,0.411510514,0.158334174,0.443341607,40.6,15.6,43.8,40
188,1.009924175,0.416040808,0.153399336,0.440484031,41.2,15.2,43.6,40
189,1.008098526,0.411416443,0.157087736,0.439594347,40.8,15.6,43.6,40
190,1.006328949,0.406982667,0.160701267,0.438645016,40.4,16,43.6,40
191,1.007221336,0.411133103,0.158368249,0.437719984,40.8,15.7,43.5,40
192,1.005441291,0.406408674,0.162351494,0.436681124,40.4,16.1,43.4,40
193,1.005428717,0.407996083,0.161560316,0.435872318,40.6,16.1,43.4,40
194,1.005789194,0.405874631,0.164933837,0.434980726,40.4,16.4,43.2,40
195,1.008216468,0.411062486,0.163031545,0.434122437,40.8,16.2,43.1,40
196,1.012396032,0.411392716,0.167381548,0.433621768,40.6,16.5,42.8,40
197,1.013150833,0.413371569,0.166583976,0.433195287,40.8,16.4,42.8,40
198,1.019247488,0.413597415,0.17233203,0.433318043,40.6,16.9,42.5,40
199,1.010056694,0.41271317,0.175214245,0.422129279,40.9,17.3,41.8,40
200,1.011955333,0.416263311,0.173607823,0.422084199,41.1,17.2,41.7,40
201,1.018001362,0.419061971,0.176229572,0.422709819,41.2,17.3,41.5,40
202,1.021748252,0.42495116,0.173755803,0.423041289,41.6,17,41.4,40
203,1.026356919,0.42709405,0.17595203,0.423310839,41.6,17.1,41.2,40
204,1.029073322,0.432275674,0.173082719,0.423714929,42,16.8,41.2,40
205,1.033434751,0.433425151,0.174414425,0.425595175,41.9,16.9,41.2,40
206,1.034469456,0.433245019,0.173986512,0.427237925,41.9,16.8,41.3,40
207,1.036442332,0.434624394,0.174003927,0.427814011,41.9,16.8,41.3,40
208,1.036133497,0.431571077,0.177186517,0.427375903,41.7,17.1,41.2,40
209,1.036593336,0.434911708,0.173898841,0.427782787,42,16.8,41.3,40
210,1.037658775,0.432396726,0.177499912,0.427762138,41.7,17.1,41.2,40
211,1.038631092,0.435514447,0.174899373,0.428217272,41.9,16.8,41.2,40
212,1.039507804,0.433024928,0.178652817,0.427830059,41.7,17.2,41.2,40
213,1.038906177,0.433596453,0.178205153,0.427104571,41.7,17.2,41.1,40
214,1.03730473,0.430378878,0.181664261,0.425261591,41.5,17.5,41,40
215,1.035024504,0.427791144,0.18445709,0.42277627,41.3,17.8,40.8,40
216,1.03521399,0.427229626,0.185936025,0.422048339,41.3,18,40.8,40
217,1.035831792,0.424002252,0.189711434,0.422118106,40.9,18.3,40.8,40
218,1.027981536,0.422345776,0.190532129,0.41510363,41.1,18.5,40.4,40
219,1.028926325,0.418822788,0.19525119,0.414852347,40.7,19,40.3,40
220,1.021375647,0.420708126,0.19375352,0.406914002,41.2,19,39.8,40
221,1.024767721,0.422539608,0.195363552,0.406864561,41.2,19.1,39.7,40
222,1.019469073,0.427124659,0.190093618,0.402250797,41.9,18.6,39.5,40
223,1.020016697,0.427239142,0.190114609,0.402662946,41.9,18.6,39.5,40
224,1.020116457,0.426276152,0.191029121,0.402811183,41.8,18.7,39.5,40
225,1.015559203,0.432483989,0.185272274,0.397802941,42.6,18.2,39.2,40
226,1.015891352,0.429628233,0.187971866,0.398291253,42.3,18.5,39.2,40
227,1.010891914,0.434923012,0.18193746,0.394031442,43,18,39,40
228,1.007512392,0.42734184,0.189045638,0.391124914,42.4,18.8,38.8,40
229,0.998799724,0.428525735,0.186690064,0.383583925,42.9,18.7,38.4,40
230,0.998175049,0.431407948,0.184785841,0.38198126,43.2,18.5,38.3,40
231,0.994418779,0.429328483,0.186285583,0.378804713,43.2,18.7,38.1,40
232,0.987281382,0.440332831,0.17440762,0.372540931,44.6,17.7,37.7,40
233,0.983305995,0.439607374,0.174372648,0.369325973,44.7,17.7,37.6,40
234,0.970562166,0.44974359,0.164541681,0.356276895,46.3,17,36.7,40
235,0.972193056,0.447923471,0.165996598,0.358272987,46.1,17.1,36.9,40
236,0.974247234,0.453683574,0.161964688,0.358598972,46.6,16.6,36.8,40
237,0.974926873,0.451739309,0.163113379,0.360074185,46.3,16.7,36.9,40
238,0.975778005,0.451709901,0.163795933,0.360272171,46.3,16.8,36.9,40
239,0.975714504,0.448271893,0.165583621,0.36185899,45.9,17,37.1,40
240,0.975436273,0.445447441,0.166784219,0.363204613,45.7,17.1,37.2,40
241,0.977201656,0.448464765,0.167525059,0.361211832,45.9,17.1,37,40
242,0.978279197,0.449069977,0.167249126,0.361960094,45.9,17.1,37,40
243,0.979534756,0.451097661,0.168162225,0.36027487,46.1,17.2,36.8,40
244,0.980075219,0.450463093,0.168676403,0.360935723,46,17.2,36.8,40
245,0.981114783,0.451111254,0.169254825,0.360748704,46,17.3,36.8,40
246,0.981708329,0.45078981,0.169467421,0.361451098,45.9,17.3,36.8,40
247,0.981648978,0.450300433,0.169605352,0.361743193,45.9,17.3,36.9,40
248,0.982614575,0.451334407,0.169917597,0.36136257,45.9,17.3,36.8,40
249,0.983269253,0.451260223,0.170283703,0.361725327,45.9,17.3,36.8,40
250,0.977451156,0.452190763,0.170520654,0.354739738,46.3,17.4,36.3,40
251,0.979856497,0.452531857,0.171187832,0.356136809,46.2,17.5,36.3,40
252,0.975888516,0.453930188,0.172155035,0.349803292,46.5,17.6,35.8,40
253,0.978536845,0.454649151,0.172617284,0.35127041,46.5,17.6,35.9,40
254,0.974451327,0.458151369,0.169864682,0.346435277,47,17.4,35.6,40
255,0.976633628,0.458727885,0.170164429,0.347741314,47,17.4,35.6,40
256,0.976848954,0.458755688,0.170110595,0.347982672,47,17.4,35.6,40
257,0.972944969,0.461655626,0.169634585,0.341654759,47.4,17.4,35.1,40
258,0.975663032,0.46237302,0.170096392,0.34319362,47.4,17.4,35.2,40
259,0.97504695,0.466448059,0.169391852,0.339207038,47.8,17.4,34.8,40
260,0.975987034,0.466713327,0.169579608,0.339694099,47.8,17.4,34.8,40
261,0.974751269,0.472030567,0.169237902,0.333482799,48.4,17.4,34.2,40
262,0.977914337,0.472573252,0.169519921,0.335821165,48.3,17.3,34.3,40
263,0.977146954,0.475573872,0.169993752,0.331579329,48.7,17.4,33.9,40
264,0.979757625,0.475478644,0.170660427,0.333618554,48.5,17.4,34.1,40
265,0.979735318,0.474881137,0.17108897,0.333765211,48.5,17.5,34.1,40
266,0.986121215,0.481656441,0.173340119,0.331124655,48.8,17.6,33.6,40
267,0.987032313,0.480641251,0.173280833,0.333110229,48.7,17.6,33.7,40
268,0.986626328,0.483146356,0.171725506,0.331754466,49,17.4,33.6,40
269,0.986007865,0.481649828,0.170753796,0.333604241,48.8,17.3,33.8,40
270,0.997745527,0.494750585,0.169154361,0.333840581,49.6,17,33.5,40
271,1.000082545,0.494375901,0.169378532,0.336328112,49.4,16.9,33.6,40
272,1.000721917,0.493651801,0.169542032,0.337528084,49.3,16.9,33.7,40
273,1.016053143,0.511737027,0.168127824,0.336188292,50.4,16.5,33.1,40
274,1.022373951,0.516200464,0.169628539,0.336544948,50.5,16.6,32.9,40
275,1.040889918,0.541480618,0.167890987,0.331518313,52,16.1,31.8,40
276,1.044950251,0.543583358,0.168742034,0.33262486,52,16.1,31.8,40
277,1.049973347,0.552588422,0.168478941,0.328905985,52.6,16,31.3,40
278,1.055306066,0.55446643,0.169915801,0.330923835,52.5,16.1,31.4,40
279,1.060083561,0.566864696,0.167489245,0.32572962,53.5,15.8,30.7,40
280,1.062683916,0.567570493,0.1682334,0.326880023,53.4,15.8,30.8,40
281,1.061390481,0.566853536,0.167633806,0.326903139,53.4,15.8,30.8,40
282,1.063960587,0.576645334,0.166494834,0.32082042,54.2,15.6,30.2,40
283,1.065217324,0.577379785,0.16629631,0.321541229,54.2,15.6,30.2,40
284,1.066997506,0.583466074,0.166375031,0.317156401,54.7,15.6,29.7,40
285,1.069443512,0.584445982,0.166603392,0.318394139,54.6,15.6,29.8,40
286,1.072152954,0.592518952,0.165915598,0.313718404,55.3,15.5,29.3,40
287,1.076120056,0.594573726,0.166833524,0.314712806,55.3,15.5,29.2,40
288,1.078210745,0.596014347,0.166909319,0.315287079,55.3,15.5,29.2,40
289,1.091970236,0.610214325,0.166953204,0.314802707,55.9,15.3,28.8,40
290,1.095715821,0.611796596,0.167814192,0.316105033,55.8,15.3,28.8,40
291,1.091207917,0.62736295,0.169013085,0.294831881,57.5,15.5,27,40
292,1.098171804,0.630463671,0.170948851,0.296759282,57.4,15.6,27,40
293,1.100019736,0.636176091,0.169842972,0.294000674,57.8,15.4,26.7,40
294,1.105528978,0.637776344,0.171930672,0.295821963,57.7,15.6,26.8,40
295,1.110153185,0.649300054,0.167363143,0.293489988,58.5,15.1,26.4,40
296,1.116388424,0.651470025,0.169821927,0.295096472,58.4,15.2,26.4,40
297,1.113887434,0.650635098,0.169283726,0.29396861,58.4,15.2,26.4,40
298,1.123032684,0.659151513,0.169520476,0.294360695,58.7,15.1,26.2,40
299,1.128975625,0.660887601,0.171613502,0.296474522,58.5,15.2,26.3,40
300,1.139498755,0.671358456,0.170778654,0.297361645,58.9,15,26.1,40
301,1.145608152,0.673415664,0.172799818,0.29939267,58.8,15.1,26.1,40
302,1.155811601,0.682227881,0.17359834,0.29998538,59,15,26,40
303,1.160718652,0.684199034,0.175185795,0.301333823,58.9,15.1,26,40
304,1.173499414,0.696003154,0.175447431,0.302048829,59.3,15,25.7,40
305,1.178563214,0.69790743,0.176963768,0.303692016,59.2,15,25.8,40
306,1.179730241,0.69855735,0.177032077,0.304140815,59.2,15,25.8,40
307,1.183797167,0.703476477,0.177410159,0.302910531,59.4,15,25.6,40
308,1.187758546,0.704762682,0.178619818,0.304376046,59.3,15,25.6,40
309,1.200695664,0.717926656,0.178738142,0.304030865,59.8,14.9,25.3,40
310,1.204037777,0.720654653,0.178516606,0.304866519,59.9,14.8,25.3,40
311,1.24408324,0.75212679,0.180302477,0.311653974,60.5,14.5,25.1,40
312,1.241838432,0.752688123,0.178131231,0.311019078,60.6,14.3,25,40
313,1.238533442,0.752775384,0.175773761,0.309984297,60.8,14.2,25,40
314,1.257070775,0.772933136,0.173912197,0.310225443,61.5,13.8,24.7,40
315,1.261938165,0.776540621,0.172470183,0.31292736,61.5,13.7,24.8,40
316,1.271973649,0.788224358,0.172726402,0.311022889,62,13.6,24.5,40
317,1.275024913,0.789775717,0.173535228,0.311713968,61.9,13.6,24.4,40
318,1.285950126,0.801166487,0.174134172,0.310649466,62.3,13.5,24.2,40
319,1.291303784,0.803423675,0.174943096,0.312937013,62.2,13.5,24.2,40
320,1.302524989,0.81403637,0.176621582,0.311867037,62.5,13.6,23.9,40
321,1.307086504,0.816370958,0.177577706,0.313137841,62.5,13.6,24,40
322,1.310808707,0.817546166,0.17838096,0.314881581,62.4,13.6,24,40
323,1.318192238,0.826103322,0.17978761,0.312301305,62.7,13.6,23.7,40
324,1.321300833,0.827544869,0.180849396,0.312906568,62.6,13.7,23.7,40
325,1.328680071,0.837388522,0.181857157,0.309434392,63,13.7,23.3,40
326,1.33059376,0.838378693,0.182086196,0.310128871,63,13.7,23.3,40
327,1.341824273,0.8496064,0.183433556,0.308784317,63.3,13.7,23,40
328,1.321820381,0.839804271,0.17837026,0.30364585,63.5,13.5,23,40
329,1.321820381,0.839804271,0.17837026,0.30364585,63.5,13.5,23,40
330,1.384914113,0.882899704,0.190062443,0.311951966,63.8,13.7,22.5,40
331,1.390315604,0.885726878,0.19083498,0.313753746,63.7,13.7,22.6,40
332,1.409011613,0.901877966,0.191571005,0.315562643,64,13.6,22.4,40
333,1.431654206,0.911240425,0.199716911,0.32069687,63.6,14,22.4,40
334,1.458801679,0.933833102,0.200529899,0.324438678,64,13.7,22.2,40
335,1.481580117,0.943820124,0.208254877,0.329505116,63.7,14.1,22.2,40
336,1.511986921,0.96994374,0.210960256,0.331082925,64.2,14,21.9,40
337,1.526538115,0.977202734,0.21539929,0.33393609,64,14.1,21.9,40
338,1.534780168,0.981925505,0.216919103,0.33593556,64,14.1,21.9,40
339,1.565363606,1.008560487,0.218298366,0.338504753,64.4,13.9,21.6,40
340,1.585612132,1.021388912,0.223354428,0.340868792,64.4,14.1,21.5,40
341,1.610117748,1.045075552,0.221928351,0.343113845,64.9,13.8,21.3,40
342,1.626858174,1.056361334,0.227186666,0.343310174,64.9,14,21.1,40
343,1.643872747,1.076868636,0.226785145,0.340218965,65.5,13.8,20.7,40
344,1.66169158,1.089812831,0.232150291,0.339728457,65.6,14,20.4,40
345,1.676944985,1.107025417,0.23203946,0.337880108,66,13.8,20.1,40
346,1.682695664,1.113842287,0.232576745,0.336276632,66.2,13.8,20,40
347,1.689526167,1.120315939,0.231608328,0.3376019,66.3,13.7,20,40
348,1.717847823,1.147969435,0.230010957,0.339867431,66.8,13.4,19.8,40
349,1.725103088,1.154034392,0.229369067,0.341699629,66.9,13.3,19.8,40
350,1.77291976,1.200159757,0.224015882,0.348744122,67.7,12.6,19.7,40
351,1.781485057,1.207719787,0.222862555,0.350902716,67.8,12.5,19.7,40
352,1.811625248,1.235706392,0.222364947,0.353553909,68.2,12.3,19.5,40
353,1.82799546,1.246918239,0.225516195,0.355561026,68.2,12.3,19.5,40
354,1.831183337,1.249483448,0.225517899,0.35618199,68.2,12.3,19.5,40
