"sample","standard_deviation","growth_rate_max","local_threshold","harvest_max","harvest_z","density","niche_breadth","niche_cuts","dispersal_proportion","dispersal_max_distance","human_density_sample","weight"
1991,0.0173613445079324,2.38201085591514,274,0.0681389908552851,1.6987512113517,4350.71570604243,60,7,0.120588108149364,454.469154779403,0.84234988645541,0.0462740773085282
1995,0.149405160756172,6.02267184365777,90,0.317735983148652,1.2369191303534,3327.3183018115,60,35,0.0693656961668213,200.570647438392,0.0822690197840682,0.0456836973204651
2098,0.125305904684185,2.84296252434761,113,0.00250405333926144,1.13990607299031,2355.65091143195,60,57,0.0526555196468765,137.766156698735,0.225689455110242,0.193224809185702
2162,0.153537960784583,2.27473566765195,117,0.119970258618898,1.85090037459325,5075.60589283054,60,4,0.0778371199756232,400.702558924435,0.919439346915646,0.22495878535188
2225,0.117392126722722,3.38597836670487,236,0.190843493402821,1.6755858349162,2856.93938279073,60,44,0.087656927130397,383.304683076814,0.30288183061399,0.00365163491799048
2327,0.00150796020717884,4.4518018169196,45,0.0483540228537115,1.11240057156496,1250.71503912597,60,40,0.137654952496069,148.506279933085,0.377479593984922,0.271247004164995
2383,0.127281538127734,6.27812248853865,103,0.302481711600422,1.81158370242496,1817.51439517764,60,23,0.227749581413288,183.562919260063,0.0599247323830146,0.0918281765331002
2452,0.066162169458865,2.59420576816418,123,0.0958192981284764,1.84578790627045,4453.66150391281,60,10,0.0861318951545283,357.974195074239,0.252326840733748,0.14880147733717
2652,0.0101485318650634,6.21203182907342,276,0.13097442812613,1.89770458675056,3521.19315106978,60,32,0.102598646194646,360.290682748565,0.535577248051867,0.0425104654165507
3000,0.107678913014514,3.29099756719083,63,0.0801909221468179,1.81913603966784,1474.86372266234,60,28,0.0966401488452801,233.595380529133,0.612791857625986,0.186871318047278
3032,0.0519883718460149,2.8715256752232,138,0.17311799069875,1.86721292846047,2830.81009282298,60,78,0.146516172154048,171.147978392667,0.578066897188232,0.107059827987964
3075,0.0454858779218464,2.30019697510025,12,0.189137551527456,1.72038550615479,875.727754548607,60,67,0.187821403938471,185.997936409432,0.796565789881302,0.351667159749803
3079,0.133850200664059,2.94073174393059,242,0.0463800053569837,1.79123404441099,3058.9462669515,60,9,0.24922557714381,235.974873112491,0.690098968851718,0.0445418921340278
3129,0.13501331885326,4.24217711923881,45,0.240394404776201,1.80762725783882,2153.52817677085,60,70,0.184418226402588,425.676830717786,0.391048123805539,0.276119766641854
3199,0.0286448326273446,2.78091131991747,127,0.218328654443048,1.3512050453554,5705.94396582681,60,4,0.0587691374572576,149.774757871199,0.857363084258395,0.0315776155833868
3375,0.140195009903172,5.83258405324363,91,0.172913427096297,1.38109516713062,2863.49349685617,60,48,0.249125676261659,458.09510567979,0.278760663785203,0.240742492307859
3390,0.0257614125711619,3.78341544954863,130,0.129337770738703,1.81375009354812,1992.96570595838,60,81,0.0698132774074748,430.533028591117,0.33123448037107,0.147161670172364
3418,0.0509028052891447,1.99877689014423,70,0.0738252825686609,1.60204786699271,1205.05255574441,60,34,0.149427079400211,152.491447066949,0.639193348715757,0.123335108894811
3441,0.145300539324693,3.10848369544499,149,0.0707724134230736,1.39247495871201,3939.7786267323,60,43,0.223040632442699,460.01516637112,0.787358207756828,0.0089957491894932
3475,0.16396063981169,3.59423918961485,170,0.130386920287583,1.54050150475909,3558.17834515827,60,1,0.0923318489112193,295.753472265233,0.559108928241674,0.0523612583008491
3640,0.143026279662462,4.03012492913221,111,0.339148370087172,1.77650699868219,2313.57273185269,60,89,0.18754397046882,169.406617047875,0.0831221785148373,0.0140791014331035
3642,0.0615651338189942,3.48201624195299,53,0.207747045691101,1.81863592636815,2928.72108912707,60,24,0.119543590899464,370.224956443254,0.636453657582426,0.365748206081848
3647,0.118893223290606,5.2213561586124,68,0.0848725486299634,1.73012384561473,856.700463765956,60,21,0.2458020605144,106.590968428026,0.346440959123743,0.0962524599165481
3686,0.0598983185250932,3.96455385179358,26,0.196916649975245,1.870341682353,1316.67635358433,60,21,0.0725377898103208,404.561329453178,0.298791675868025,0.392836045365375
3779,0.0225053459396618,6.0861632970781,142,0.12546132510704,1.00538518038375,1950.85010275099,60,45,0.098170683394894,138.083992147977,0.010795351085416,0.245789476643635
3906,0.131334063097656,4.78095055584046,126,0.140208575936888,1.5459370620076,1777.74682739953,60,101,0.0916542991358205,309.213240635698,0.0426908976739622,0.128248037219521
3913,0.0100104728997548,6.76582260454883,151,0.167629691807503,1.33058587684418,4317.8336253325,60,1,0.145283617168837,110.637318186504,0.115666772895399,0.0820872235877569
3939,0.0663195833439974,4.42037521132703,177,0.107366769454264,1.42342627107045,2975.6205136895,60,4,0.143443081797848,228.742743207482,0.255454570016451,0.113009938685713
3984,0.0592627724909171,5.33009840507972,306,0.025640588656466,1.6637304582978,4050.41429275319,60,38,0.105210883204592,237.945584633197,0.812713544856501,0.00958338795265301
4049,0.0184335800346947,1.80809357922872,270,0.00962327543894993,1.61840099103935,2837.41274722004,60,65,0.119501582388522,104.281110654641,0.365578002657485,0.0440689128974809
4089,0.0785801041181199,1.90380510384894,100,0.076437102747336,1.43575503505236,3712.23360585991,60,74,0.14861485415556,373.025055177943,0.498999575845629,0.0827143136004155
4232,0.106599767249973,6.408967391638,155,0.114338978575851,1.33820614729106,3388.86511132201,60,38,0.114481571168425,143.663540045028,0.116683609046077,0.126959327718892
4483,0.0326880740020628,4.0367193162967,266,0.222998232665888,1.57900753853202,2991.45535061805,60,1,0.236971727877567,453.076110212509,0.0231078495856025,0.0302067563392855
4533,0.00352129108792171,2.01123841257699,111,0.11595703673451,1.87061592259868,2796.23655400337,60,53,0.232874618812571,169.380950883026,0.896824839210545,0.292958483940477
